Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel,Fuel Type,Dealer/Channel,Market Segment,Promotion/Discounts (%),Customer Income Band,Unit Price
18/01/2022,2022,BMW i4,33274,2,Africa,Egypt,Dealership,Electric,Offline,Economy,3.4,High,16637
18/01/2022,2022,BMW M2,71530,4,Asia,South Korea,Dealership,Electric,Online,Economy,9.4,Low,17882.5
19/01/2022,2022,BMW X3,100173,4,North America,Mexico,Online,Diesel,Offline,Premium,1.4,Low,25043.25
20/01/2022,2022,BMW 3 Series,52447,4,South America,Unknown,Wholesale,Diesel,Offline,Economy,6.8,High,13111.75
,,,,,,,,,,,,,
20/01/2022,2022,BMW X7,83382,1,Asia,South Korea,Dealership,Gasoline,Online,Luxury,2.7,High,83382
21/01/2022,2022,BMW X5,49693,3,North America,USA,Online,Hybrid,Offline,Economy,8.2,Low,16564.33333
21/01/2022,2022,BMW 5 Series,54959,5,Africa,Nigeria,Online,Hybrid,Fleet,Economy,5.9,Medium,10991.8
23/01/2022,2022,BMW 8 Series,57987,1,South America,Unknown,Dealership,Gasoline,Fleet,Luxury,2.5,Medium,57987
24/01/2022,2022,BMW 2 Series,83239,2,South America,Unknown,Online,Diesel,Offline,Premium,0,High,41619.5
,,,,,,,,,,,,,
24/01/2022,2022,BMW i3,90763,5,South America,Unknown,Dealership,Electric,Offline,Economy,6.2,Medium,18152.6
24/01/2022,2022,BMW i4,30599,4,Europe,UK,Dealership,Electric,Online,Economy,7.2,Low,7649.75
25/01/2022,2022,BMW 4 Series,30056,2,Europe,Germany,Wholesale,Gasoline,Online,Economy,6.5,Medium,15028
,,,,,,,,,,,,,
25/01/2022,2022,BMW i8,35153,4,Asia,China,Wholesale,Electric,Offline,Economy,5.2,Medium,8788.25
25/01/2022,2022,BMW 6 Series,53853,4,Africa,Nigeria,Dealership,Gasoline,Offline,Economy,4.6,Medium,13463.25
25/01/2022,2022,BMW i3,43333,4,Europe,Germany,Wholesale,Electric,Offline,Economy,9.1,Medium,10833.25
26/01/2022,2022,BMW M2,43707,5,Africa,Egypt,Online,Electric,Offline,Economy,4.1,Medium,8741.4
26/01/2022,2022,BMW 3 Series,34991,2,North America,Mexico,Wholesale,Diesel,Offline,Economy,7.7,Medium,17495.5
,,,,,,,,,,,,,
28/01/2022,2022,BMW i4,42626,2,Asia,China,Wholesale,Electric,Offline,Economy,7.6,Medium,21313
28/01/2022,2022,BMW 8 Series,70910,4,Europe,UK,Online,Gasoline,Online,Economy,9.6,High,17727.5
30/01/2022,2022,BMW X6,56817,1,Africa,South Africa,Dealership,Diesel,Offline,Luxury,0.6,High,56817
31/01/2022,2022,BMW X1,89251,3,Asia,India,Wholesale,Diesel,Online,Premium,2.9,Medium,29750.33333
31/01/2022,2022,BMW 4 Series,115549,1,Asia,Japan,Dealership,Gasoline,Fleet,Luxury,3.4,High,115549
,,,,,,,,,,,,,
31/01/2022,2022,BMW 4 Series,77128,5,South America,Unknown,Dealership,Gasoline,Offline,Economy,9.7,Low,15425.6
,,,,,,,,,,,,,
31/01/2022,2022,BMW 6 Series,42911,3,Africa,South Africa,Wholesale,Gasoline,Offline,Economy,8.6,Low,14303.66667
31/01/2022,2022,BMW 4 Series,45405,1,South America,Unknown,Online,Gasoline,Offline,Premium,3.9,Medium,45405
,,,,,,,,,,,,,
31/01/2022,2022,BMW M4,87698,2,North America,USA,Dealership,Gasoline,Offline,Premium,0.9,Medium,43849
1/2/2022,2022,BMW i4,100656,1,Africa,South Africa,Wholesale,Electric,Offline,Luxury,2,Medium,100656
2/2/2022,2022,BMW X2,116653,4,Europe,France,Wholesale,Hybrid,Online,Premium,1,Medium,29163.25
2/2/2022,2022,BMW M3,76381,5,North America,Canada,Dealership,Electric,Offline,Economy,8.4,Medium,15276.2
3/2/2022,2022,BMW X2,41631,1,Europe,UK,Online,Hybrid,Offline,Premium,1.4,Medium,41631
3/2/2022,2022,BMW 6 Series,96421,1,Asia,Japan,Wholesale,Gasoline,Offline,Luxury,1.4,High,96421
3/2/2022,2022,BMW 6 Series,40322,3,South America,Unknown,Wholesale,Gasoline,Offline,Economy,3.3,Low,13440.66667
3/2/2022,2022,BMW X7,56817,4,Africa,Egypt,Dealership,Gasoline,Online,Economy,7.8,Medium,14204.25
3/2/2022,2022,BMW Z4,61460,3,Asia,India,Dealership,Gasoline,Offline,Economy,3.8,High,20486.66667
3/2/2022,2022,BMW 6 Series,87223,5,Africa,South Africa,Wholesale,Gasoline,Offline,Economy,3,High,17444.6
4/2/2022,2022,BMW M4,74508,5,South America,Unknown,Wholesale,Gasoline,Fleet,Economy,5.2,Medium,14901.6
4/2/2022,2022,BMW 2 Series,117940,4,Europe,Spain,Online,Diesel,Offline,Premium,2.5,Medium,29485
,,,,,,,,,,,,,
4/2/2022,2022,BMW M3,75213,3,North America,USA,Online,Electric,Offline,Premium,1.4,Low,25071
4/2/2022,2022,BMW X3,66656,4,North America,Canada,Wholesale,Diesel,Online,Economy,5.7,Low,16664
5/2/2022,2022,BMW Z4,33717,3,South America,Unknown,Wholesale,Gasoline,Offline,Economy,10,Low,11239
5/2/2022,2022,BMW 3 Series,107271,2,Africa,Egypt,Online,Diesel,Online,Luxury,3.4,High,53635.5
,,,,,,,,,,,,,
5/2/2022,2022,BMW X7,35622,4,North America,Mexico,Dealership,Gasoline,Online,Economy,9.9,Low,8905.5
6/2/2022,2022,BMW iX3,90178,5,Africa,South Africa,Online,Electric,Online,Economy,9.1,Low,18035.6
6/2/2022,2022,BMW X5,106023,3,Africa,Egypt,Wholesale,Hybrid,Offline,Premium,3.2,Medium,35341
7/2/2022,2022,BMW X3,119637,2,Africa,Nigeria,Online,Diesel,Fleet,Luxury,1.8,High,59818.5
7/2/2022,2022,BMW M5,59895,5,Asia,China,Dealership,Electric,Online,Economy,4.6,Low,11979
7/2/2022,2022,BMW i8,39615,3,South America,Unknown,Dealership,Electric,Offline,Economy,10,Low,13205
8/2/2022,2022,BMW X5,68416,2,Asia,China,Wholesale,Hybrid,Fleet,Premium,3.9,Medium,34208
8/2/2022,2022,BMW 1 Series,56606,5,Africa,Nigeria,Wholesale,Electric,Offline,Economy,7.8,Low,11321.2
,,,,,,,,,,,,,
9/2/2022,2022,BMW i8,42405,5,Europe,Spain,Wholesale,Electric,Offline,Economy,3.2,Medium,8481
9/2/2022,2022,BMW Z4,61334,2,Africa,Nigeria,Dealership,Gasoline,Offline,Premium,2.2,Medium,30667
9/2/2022,2022,BMW i8,109921,5,North America,USA,Online,Electric,Online,Economy,5.5,High,21984.2
9/2/2022,2022,BMW i4,63945,3,South America,Unknown,Wholesale,Electric,Offline,Economy,5.1,Low,21315
9/2/2022,2022,BMW Z4,71704,3,South America,Unknown,Dealership,Gasoline,Offline,Economy,5.3,Medium,23901.33333
9/2/2022,2022,BMW X3,74594,5,South America,Unknown,Dealership,Diesel,Offline,Economy,7.4,Low,14918.8
10/2/2022,2022,BMW 6 Series,48773,1,Africa,Egypt,Online,Gasoline,Offline,Premium,0.2,High,48773
10/2/2022,2022,BMW iX3,102503,2,Europe,Spain,Dealership,Electric,Offline,Luxury,2,High,51251.5
11/2/2022,2022,BMW M8,35456,1,Asia,India,Online,Gasoline,Offline,Premium,1.7,Medium,35456
11/2/2022,2022,BMW M8,102706,3,North America,Canada,Dealership,Gasoline,Offline,Premium,1.9,Low,34235.33333
12/2/2022,2022,BMW M2,86492,5,Europe,UK,Dealership,Electric,Offline,Economy,6.5,Medium,17298.4
12/2/2022,2022,BMW X1,72011,4,Africa,Nigeria,Online,Diesel,Offline,Economy,5.5,Low,18002.75
12/2/2022,2022,BMW X5,38802,4,North America,Mexico,Online,Hybrid,Offline,Economy,5.3,Medium,9700.5
12/2/2022,2022,BMW 4 Series,57770,1,Asia,South Korea,Wholesale,Gasoline,Offline,Luxury,3.2,High,57770
,,,,,,,,,,,,,
13/02/2022,2022,BMW i3,42516,1,Asia,China,Online,Electric,Online,Premium,1.1,High,42516
13/02/2022,2022,BMW 4 Series,42979,1,South America,Unknown,Online,Gasoline,Fleet,Premium,2.2,High,42979
,,,,,,,,,,,,,
13/02/2022,2022,BMW X2,58063,3,Africa,Egypt,Dealership,Hybrid,Offline,Economy,4.5,Low,19354.33333
14/02/2022,2022,BMW i4,41108,3,South America,Unknown,Wholesale,Electric,Offline,Economy,3,Low,13702.66667
14/02/2022,2022,BMW 7 Series,82340,5,South America,Unknown,Dealership,Electric,Offline,Economy,8.1,Medium,16468
14/02/2022,2022,BMW 3 Series,119352,3,Asia,China,Wholesale,Diesel,Offline,Premium,1.3,Medium,39784
,,,,,,,,,,,,,
14/02/2022,2022,BMW 6 Series,118348,5,Asia,South Korea,Dealership,Gasoline,Offline,Economy,6,Medium,23669.6
15/02/2022,2022,BMW M2,81792,5,Europe,Germany,Dealership,Electric,Fleet,Economy,6.4,Low,16358.4
15/02/2022,2022,BMW X4,59519,1,North America,USA,Dealership,Electric,Online,Luxury,2.5,High,59519
16/02/2022,2022,BMW M3,78105,4,Asia,Japan,Wholesale,Electric,Offline,Economy,4.5,Low,19526.25
16/02/2022,2022,BMW X1,95481,1,South America,Unknown,Dealership,Diesel,Offline,Luxury,1.9,High,95481
16/02/2022,2022,BMW 4 Series,84470,3,Europe,Italy,Wholesale,Gasoline,Fleet,Premium,2.1,Medium,28156.66667
,,,,,,,,,,,,,
16/02/2022,2022,BMW X7,98235,2,North America,USA,Online,Gasoline,Online,Premium,3.8,Medium,49117.5
16/02/2022,2022,BMW 5 Series,110752,3,Europe,Germany,Wholesale,Hybrid,Fleet,Premium,1.3,Medium,36917.33333
16/02/2022,2022,BMW X3,69866,4,Europe,Germany,Wholesale,Diesel,Offline,Economy,5.1,Low,17466.5
17/02/2022,2022,BMW Z4,87999,3,South America,Unknown,Wholesale,Gasoline,Offline,Premium,1.3,Low,29333
17/02/2022,2022,BMW 5 Series,108270,4,South America,Unknown,Online,Hybrid,Offline,Premium,2.6,Medium,27067.5
17/02/2022,2022,BMW 2 Series,61734,2,Africa,Nigeria,Online,Diesel,Fleet,Premium,3.7,High,30867
,,,,,,,,,,,,,
17/02/2022,2022,BMW 2 Series,31825,2,North America,Mexico,Dealership,Diesel,Offline,Economy,4.5,Low,15912.5
,,,,,,,,,,,,,
17/02/2022,2022,BMW X7,79824,5,South America,Unknown,Dealership,Gasoline,Fleet,Economy,8.2,Medium,15964.8
18/02/2022,2022,BMW Z4,80060,3,North America,USA,Dealership,Gasoline,Offline,Premium,1.1,Low,26686.66667
18/02/2022,2022,BMW i3,56409,5,Asia,India,Wholesale,Electric,Online,Economy,9.8,Medium,11281.8
19/02/2022,2022,BMW X3,74078,1,Asia,China,Online,Diesel,Offline,Luxury,2.4,High,74078
19/02/2022,2022,BMW X6,65183,1,South America,Unknown,Wholesale,Diesel,Offline,Luxury,1.3,High,65183
19/02/2022,2022,BMW X2,47340,1,Asia,India,Wholesale,Hybrid,Offline,Premium,1.2,Medium,47340
20/02/2022,2022,BMW i3,52713,1,North America,Canada,Online,Electric,Online,Luxury,3.4,High,52713
20/02/2022,2022,BMW X7,60785,1,Europe,Italy,Online,Gasoline,Offline,Luxury,1.8,High,60785
20/02/2022,2022,BMW X4,52586,3,Africa,South Africa,Dealership,Electric,Offline,Economy,8.7,Low,17528.66667
20/02/2022,2022,BMW i4,55525,5,South America,Unknown,Online,Electric,Offline,Economy,5.7,Medium,11105
20/02/2022,2022,BMW 6 Series,75610,5,Europe,France,Dealership,Gasoline,Online,Economy,9.8,High,15122
22/02/2022,2022,BMW X4,48229,4,North America,Mexico,Dealership,Electric,Offline,Economy,9.4,Low,12057.25
23/02/2022,2022,BMW 3 Series,96877,1,Asia,India,Wholesale,Diesel,Offline,Luxury,0.1,High,96877
,,,,,,,,,,,,,
24/02/2022,2022,BMW X2,100096,2,North America,USA,Online,Hybrid,Offline,Luxury,3,High,50048
24/02/2022,2022,BMW M5,47801,4,Africa,Egypt,Online,Electric,Offline,Economy,3.4,Medium,11950.25
24/02/2022,2022,BMW X3,37386,4,South America,Unknown,Wholesale,Diesel,Fleet,Economy,9.9,Medium,9346.5
24/02/2022,2022,BMW 4 Series,100871,3,Europe,UK,Dealership,Gasoline,Offline,Premium,0,Medium,33623.66667
,,,,,,,,,,,,,
24/02/2022,2022,BMW i8,89469,4,North America,Mexico,Dealership,Electric,Online,Economy,6.8,Low,22367.25
25/02/2022,2022,BMW X3,39144,2,South America,Unknown,Wholesale,Diesel,Offline,Economy,6.2,Medium,19572
25/02/2022,2022,BMW X6,85566,5,South America,Unknown,Wholesale,Diesel,Offline,Economy,3.1,Medium,17113.2
25/02/2022,2022,BMW X6,54660,4,South America,Unknown,Dealership,Diesel,Offline,Economy,9.7,Low,13665
26/02/2022,2022,BMW X2,50810,3,South America,Unknown,Wholesale,Hybrid,Offline,Economy,4,Low,16936.66667
26/02/2022,2022,BMW iX,86437,1,Africa,Egypt,Online,Electric,Offline,Luxury,0.2,Medium,86437
26/02/2022,2022,BMW X7,39542,2,South America,Unknown,Wholesale,Gasoline,Offline,Economy,6.5,Low,19771
27/02/2022,2022,BMW 5 Series,60331,1,North America,Mexico,Online,Hybrid,Offline,Luxury,1.9,High,60331
27/02/2022,2022,BMW i8,97187,4,Asia,India,Wholesale,Electric,Offline,Economy,8.1,Low,24296.75
27/02/2022,2022,BMW M8,77838,5,Asia,Japan,Online,Gasoline,Offline,Economy,7.7,Low,15567.6
27/02/2022,2022,BMW Z4,46110,3,South America,Unknown,Wholesale,Gasoline,Offline,Economy,4.7,Low,15370
28/02/2022,2022,BMW 3 Series,78296,2,Africa,Nigeria,Online,Diesel,Offline,Premium,0.7,Medium,39148
,,,,,,,,,,,,,
28/02/2022,2022,BMW X7,110071,5,South America,Unknown,Online,Gasoline,Offline,Economy,5.4,Low,22014.2
28/02/2022,2022,BMW iX3,33051,2,South America,Unknown,Dealership,Electric,Offline,Economy,3.1,Low,16525.5
1/3/2022,2022,BMW M8,53135,3,Africa,Nigeria,Online,Gasoline,Offline,Economy,7.9,High,17711.66667
1/3/2022,2022,BMW iX,95430,3,Europe,Germany,Online,Electric,Offline,Premium,1.9,Medium,31810
2/3/2022,2022,BMW X5,73263,4,South America,Unknown,Wholesale,Hybrid,Offline,Economy,4.4,Low,18315.75
2/3/2022,2022,BMW iX,68221,2,South America,Unknown,Online,Electric,Fleet,Premium,2.1,Medium,34110.5
2/3/2022,2022,BMW X6,67214,4,Africa,Egypt,Dealership,Diesel,Offline,Economy,5.1,Low,16803.5
2/3/2022,2022,BMW 3 Series,112151,2,Asia,China,Dealership,Diesel,Fleet,Luxury,0.8,High,56075.5
,,,,,,,,,,,,,
2/3/2022,2022,BMW i4,82822,2,Africa,Nigeria,Online,Electric,Offline,Premium,2,Medium,41411
3/3/2022,2022,BMW X6,46833,1,Africa,South Africa,Online,Diesel,Offline,Premium,0.8,Medium,46833
3/3/2022,2022,BMW X7,75318,4,Asia,South Korea,Wholesale,Gasoline,Offline,Economy,6.6,Medium,18829.5
3/3/2022,2022,BMW X6,70779,2,Europe,UK,Dealership,Diesel,Offline,Premium,1.5,Medium,35389.5
3/3/2022,2022,BMW 1 Series,90526,2,Africa,Nigeria,Wholesale,Electric,Online,Premium,3.8,High,45263
,,,,,,,,,,,,,
3/3/2022,2022,BMW 6 Series,101600,3,Asia,Japan,Wholesale,Gasoline,Offline,Premium,3.5,Medium,33866.66667
3/3/2022,2022,BMW 5 Series,89035,1,Asia,South Korea,Wholesale,Hybrid,Offline,Luxury,2,High,89035
4/3/2022,2022,BMW X2,106593,3,Europe,Italy,Online,Hybrid,Offline,Premium,0.8,Medium,35531
4/3/2022,2022,BMW M5,104868,4,Europe,France,Online,Electric,Online,Premium,3.9,Medium,26217
4/3/2022,2022,BMW Z4,119049,4,Africa,Egypt,Wholesale,Gasoline,Offline,Premium,2.4,Medium,29762.25
5/3/2022,2022,BMW M5,37012,2,North America,Mexico,Wholesale,Electric,Offline,Economy,9.3,Low,18506
6/3/2022,2022,BMW M3,48317,5,North America,USA,Online,Electric,Online,Economy,3.6,Low,9663.4
6/3/2022,2022,BMW X2,89797,3,Asia,South Korea,Wholesale,Hybrid,Fleet,Premium,1.3,High,29932.33333
6/3/2022,2022,BMW M8,75041,4,Europe,UK,Dealership,Gasoline,Online,Economy,9.5,Low,18760.25
7/3/2022,2022,BMW 3 Series,107895,2,Africa,Egypt,Wholesale,Diesel,Offline,Luxury,0,High,53947.5
,,,,,,,,,,,,,
7/3/2022,2022,BMW X5,79285,2,Europe,Italy,Online,Hybrid,Online,Premium,1,High,39642.5
7/3/2022,2022,BMW 8 Series,54031,3,Europe,Germany,Wholesale,Gasoline,Online,Economy,9.1,Low,18010.33333
8/3/2022,2022,BMW X6,71866,2,Asia,Japan,Online,Diesel,Online,Premium,3.6,Medium,35933
9/3/2022,2022,BMW iX3,57961,1,Africa,Nigeria,Online,Electric,Offline,Luxury,0.2,High,57961
10/3/2022,2022,BMW 7 Series,42554,5,Africa,South Africa,Online,Electric,Fleet,Economy,10,Medium,8510.8
10/3/2022,2022,BMW 7 Series,48407,3,North America,Mexico,Online,Electric,Offline,Economy,7.3,Low,16135.66667
11/3/2022,2022,BMW X1,98773,3,Asia,China,Dealership,Diesel,Online,Premium,2.4,Medium,32924.33333
11/3/2022,2022,BMW Z4,92848,3,Asia,China,Online,Gasoline,Fleet,Premium,3.1,Medium,30949.33333
11/3/2022,2022,BMW 5 Series,110729,2,Europe,Spain,Wholesale,Hybrid,Offline,Luxury,0.4,High,55364.5
11/3/2022,2022,BMW 6 Series,93021,2,Europe,Germany,Dealership,Gasoline,Offline,Premium,0.1,Medium,46510.5
11/3/2022,2022,BMW X7,40687,3,South America,Unknown,Dealership,Gasoline,Offline,Economy,6.4,Medium,13562.33333
11/3/2022,2022,BMW 3 Series,85283,3,Africa,Nigeria,Online,Diesel,Fleet,Premium,3.2,Medium,28427.66667
,,,,,,,,,,,,,
12/3/2022,2022,BMW 3 Series,57328,1,Europe,France,Wholesale,Diesel,Online,Luxury,3.4,Medium,57328
,,,,,,,,,,,,,
12/3/2022,2022,BMW i4,88247,4,Asia,China,Wholesale,Electric,Offline,Economy,8.5,Low,22061.75
12/3/2022,2022,BMW i4,97966,1,South America,Unknown,Dealership,Electric,Offline,Luxury,2.4,High,97966
12/3/2022,2022,BMW X5,37782,3,Africa,Nigeria,Dealership,Hybrid,Offline,Economy,8.2,High,12594
14/03/2022,2022,BMW 3 Series,104826,2,Europe,Italy,Wholesale,Diesel,Offline,Luxury,3.4,Medium,52413
,,,,,,,,,,,,,
14/03/2022,2022,BMW X4,32962,2,Africa,Nigeria,Online,Electric,Online,Economy,5.3,Low,16481
14/03/2022,2022,BMW X2,75819,3,Asia,Japan,Dealership,Hybrid,Offline,Premium,0.3,Low,25273
14/03/2022,2022,BMW 8 Series,95150,4,Asia,Japan,Online,Gasoline,Fleet,Economy,6.9,Medium,23787.5
14/03/2022,2022,BMW X7,110066,5,Africa,Nigeria,Wholesale,Gasoline,Offline,Economy,5.9,Medium,22013.2
14/03/2022,2022,BMW 6 Series,95264,5,South America,Unknown,Dealership,Gasoline,Offline,Economy,5.9,Low,19052.8
15/03/2022,2022,BMW M3,116934,1,North America,Mexico,Wholesale,Electric,Offline,Luxury,1.3,High,116934
15/03/2022,2022,BMW i3,65409,4,Europe,Italy,Dealership,Electric,Online,Economy,5.1,Low,16352.25
15/03/2022,2022,BMW i8,34902,5,Africa,Egypt,Wholesale,Electric,Fleet,Economy,9,Low,6980.4
15/03/2022,2022,BMW 6 Series,34840,4,North America,Mexico,Dealership,Gasoline,Fleet,Economy,7.3,Low,8710
15/03/2022,2022,BMW iX,117114,2,Africa,Egypt,Online,Electric,Offline,Luxury,2.4,High,58557
16/03/2022,2022,BMW M3,83780,2,South America,Unknown,Dealership,Electric,Fleet,Premium,1.5,High,41890
17/03/2022,2022,BMW 8 Series,101656,4,North America,USA,Wholesale,Gasoline,Offline,Premium,0.7,High,25414
17/03/2022,2022,BMW 4 Series,80756,3,North America,Mexico,Online,Gasoline,Offline,Premium,3,Medium,26918.66667
,,,,,,,,,,,,,
17/03/2022,2022,BMW i4,117630,5,South America,Unknown,Online,Electric,Fleet,Economy,6.7,Low,23526
18/03/2022,2022,BMW iX3,109817,5,South America,Unknown,Wholesale,Electric,Offline,Economy,4.8,Medium,21963.4
18/03/2022,2022,BMW M3,100793,2,Africa,Egypt,Wholesale,Electric,Offline,Luxury,3.5,High,50396.5
18/03/2022,2022,BMW M5,88418,1,South America,Unknown,Online,Electric,Offline,Luxury,2.7,High,88418
18/03/2022,2022,BMW i4,42738,5,Africa,Nigeria,Dealership,Electric,Offline,Economy,9.2,Low,8547.6
18/03/2022,2022,BMW M4,89269,2,Africa,South Africa,Wholesale,Gasoline,Offline,Premium,3.6,Medium,44634.5
19/03/2022,2022,BMW 3 Series,34125,2,Asia,Japan,Wholesale,Diesel,Fleet,Economy,5,Low,17062.5
,,,,,,,,,,,,,
19/03/2022,2022,BMW X1,59730,4,South America,Unknown,Dealership,Diesel,Fleet,Economy,3.2,Low,14932.5
20/03/2022,2022,BMW X4,40269,4,North America,Canada,Wholesale,Electric,Fleet,Economy,3,Low,10067.25
20/03/2022,2022,BMW iX3,55158,4,South America,Unknown,Online,Electric,Offline,Economy,7.3,Low,13789.5
21/03/2022,2022,BMW X2,75015,1,North America,USA,Dealership,Hybrid,Online,Luxury,3.8,High,75015
21/03/2022,2022,BMW X1,45740,5,Europe,Germany,Wholesale,Diesel,Offline,Economy,9.5,Medium,9148
21/03/2022,2022,BMW X4,56850,1,South America,Unknown,Dealership,Electric,Offline,Luxury,3.8,High,56850
21/03/2022,2022,BMW M4,96533,1,South America,Unknown,Online,Gasoline,Offline,Luxury,2.4,High,96533
21/03/2022,2022,BMW X6,54844,4,Asia,China,Dealership,Diesel,Offline,Economy,7.1,Low,13711
22/03/2022,2022,BMW 4 Series,56238,2,Africa,Egypt,Online,Gasoline,Offline,Premium,3,High,28119
,,,,,,,,,,,,,
22/03/2022,2022,BMW M3,105066,3,Europe,France,Dealership,Electric,Offline,Premium,4,Low,35022
22/03/2022,2022,BMW X5,34804,2,North America,USA,Dealership,Hybrid,Fleet,Economy,5.1,Low,17402
22/03/2022,2022,BMW 2 Series,55785,2,Africa,South Africa,Wholesale,Diesel,Offline,Premium,1.2,Low,27892.5
,,,,,,,,,,,,,
23/03/2022,2022,BMW iX,96786,2,North America,Mexico,Dealership,Electric,Fleet,Premium,3.2,Medium,48393
23/03/2022,2022,BMW iX3,117095,2,North America,USA,Online,Electric,Offline,Luxury,2.8,Medium,58547.5
24/03/2022,2022,BMW i4,35312,1,Europe,UK,Dealership,Electric,Offline,Premium,2.2,Low,35312
24/03/2022,2022,BMW X1,65489,4,Europe,UK,Dealership,Diesel,Fleet,Economy,4,Medium,16372.25
24/03/2022,2022,BMW 7 Series,73774,4,Asia,India,Online,Electric,Offline,Economy,8.4,Low,18443.5
24/03/2022,2022,BMW X7,64075,2,Europe,Italy,Online,Gasoline,Online,Premium,1.7,Medium,32037.5
25/03/2022,2022,BMW M2,54696,3,Africa,Egypt,Dealership,Electric,Offline,Economy,7.8,Medium,18232
25/03/2022,2022,BMW X7,51031,5,South America,Unknown,Dealership,Gasoline,Offline,Economy,6.3,Low,10206.2
25/03/2022,2022,BMW 3 Series,100357,2,Africa,Egypt,Online,Diesel,Offline,Luxury,1.1,High,50178.5
,,,,,,,,,,,,,
25/03/2022,2022,BMW X6,107780,2,Asia,Japan,Dealership,Diesel,Offline,Luxury,2.3,High,53890
25/03/2022,2022,BMW X6,45091,3,Europe,Spain,Online,Diesel,Fleet,Economy,6.1,Medium,15030.33333
25/03/2022,2022,BMW 6 Series,103285,1,Africa,South Africa,Dealership,Gasoline,Offline,Luxury,1.4,High,103285
25/03/2022,2022,BMW X7,116518,2,Asia,India,Wholesale,Gasoline,Online,Luxury,1.6,High,58259
25/03/2022,2022,BMW 8 Series,83918,3,Europe,Germany,Dealership,Gasoline,Offline,Premium,1.2,Low,27972.66667
25/03/2022,2022,BMW X7,64320,1,Asia,China,Wholesale,Gasoline,Offline,Luxury,0.7,Medium,64320
26/03/2022,2022,BMW 6 Series,115877,1,Asia,China,Dealership,Gasoline,Offline,Luxury,2.5,High,115877
26/03/2022,2022,BMW i3,87776,2,Africa,Egypt,Wholesale,Electric,Offline,Premium,1.1,Low,43888
27/03/2022,2022,BMW X2,68392,1,Africa,South Africa,Online,Hybrid,Offline,Luxury,3.5,High,68392
27/03/2022,2022,BMW 1 Series,53043,2,South America,Unknown,Online,Electric,Online,Premium,1.7,Medium,26521.5
,,,,,,,,,,,,,
29/03/2022,2022,BMW X2,38806,2,South America,Unknown,Online,Hybrid,Offline,Economy,5.6,Low,19403
29/03/2022,2022,BMW 6 Series,53363,4,South America,Unknown,Dealership,Gasoline,Offline,Economy,4.4,High,13340.75
29/03/2022,2022,BMW X7,95957,5,Africa,Nigeria,Dealership,Gasoline,Offline,Economy,7.3,Low,19191.4
30/03/2022,2022,BMW M2,76809,5,South America,Unknown,Wholesale,Electric,Offline,Economy,3.7,Medium,15361.8
30/03/2022,2022,BMW Z4,67867,4,South America,Unknown,Dealership,Gasoline,Online,Economy,7.5,Low,16966.75
30/03/2022,2022,BMW 8 Series,53007,2,North America,Canada,Wholesale,Gasoline,Fleet,Premium,1.6,Low,26503.5
30/03/2022,2022,BMW X5,103836,3,North America,Canada,Wholesale,Hybrid,Fleet,Premium,2.5,Medium,34612
30/03/2022,2022,BMW 1 Series,86414,1,Asia,India,Online,Electric,Offline,Luxury,1.7,Medium,86414
,,,,,,,,,,,,,
30/03/2022,2022,BMW iX3,53115,4,North America,Mexico,Wholesale,Electric,Fleet,Economy,9.4,Medium,13278.75
1/4/2022,2022,BMW i3,47279,4,Europe,Germany,Wholesale,Electric,Offline,Economy,5.9,Low,11819.75
1/4/2022,2022,BMW 8 Series,93389,4,Africa,Nigeria,Online,Gasoline,Offline,Economy,6.5,Low,23347.25
